"ID"	"OrderLoc"	"Location"	"StartLoc"	"TypeEvent"	"Date"	"EndLoc"
2634	2	"LIT"	2014-04-24	"Transfer"	2014-04-24	2014-04-24
2634	2	"LIT"	2014-04-24	"End"	2014-04-24	2014-04-24
2634	2	"LIT"	2014-04-24	"Breed"	2017-08-08	2014-04-24
2634	2	"LIT"	2014-04-24	"Breed"	2021-06-18	2014-04-24
2634	2	"LIT"	2014-04-24	"Breed"	2023-11-18	2014-04-24
2635	1	"ABQ"	2010-08-12	"Birth"	2010-08-12	2013-12-12
2635	2	"BUS"	2013-12-12	"Transfer"	2013-12-12	2017-01-03
2635	3	"BLO"	2017-01-03	"Transfer"	2017-01-03	2018-02-23
2635	3	"BLO"	2017-01-03	"End"	2018-02-23	2018-02-23
2636	1	"NYB"	2010-12-06	"Birth"	2010-12-06	2011-05-22
2636	1	"NYB"	2010-12-06	"End"	2011-05-22	2011-05-22
2637	1	"DUK"	2011-02-04	"Birth"	2011-02-04	2011-10-26
2637	2	"CBR"	2011-10-26	"Transfer"	2011-10-26	2015-07-08
2637	3	"CHI"	2015-07-08	"Transfer"	2015-07-08	2025-03-26
2637	3	"CHI"	2015-07-08	"Breed"	2016-04-25	2025-03-26
2637	3	"CHI"	2015-07-08	"Breed"	2017-03-01	2025-03-26
2637	3	"CHI"	2015-07-08	"Breed"	2017-11-28	2025-03-26
2637	3	"CHI"	2015-07-08	"End"	2025-03-26	2025-03-26
2638	1	"MOO"	2011-06-14	"Birth"	2011-06-14	2011-06-14
2638	1	"MOO"	2011-06-14	"End"	2011-06-14	2011-06-14
2638	1	"MOO"	2011-06-14	"Breed"	2016-12-16	2011-06-14
2638	1	"MOO"	2011-06-14	"Breed"	2020-12-04	2011-06-14
2638	1	"MOO"	2011-06-14	"Breed"	2022-12-24	2011-06-14
2639	1	"MOO"	2011-06-14	"Birth"	2011-06-14	2013-12-04
2639	2	"COL"	2013-12-04	"Transfer"	2013-12-04	2013-12-04
2639	2	"COL"	2013-12-04	"End"	2013-12-04	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2015-06-09	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2016-03-25	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2017-02-05	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2018-05-27	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2019-05-28	2013-12-04
2639	2	"COL"	2013-12-04	"Breed"	2021-02-25	2013-12-04
2640	1	"DUK"	2012-04-09	"Birth"	2012-04-09	2014-05-14
2640	2	"NYB"	2014-05-14	"Transfer"	2014-05-14	2025-03-26
2640	2	"NYB"	2014-05-14	"Breed"	2015-03-01	2025-03-26
2640	2	"NYB"	2014-05-14	"Breed"	2015-03-04	2025-03-26
2640	2	"NYB"	2014-05-14	"Breed"	2020-03-11	2025-03-26
2640	2	"NYB"	2014-05-14	"Breed"	2021-03-11	2025-03-26
2640	2	"NYB"	2014-05-14	"End"	2025-03-26	2025-03-26
2641	1	"DUK"	2012-04-09	"Birth"	2012-04-09	2014-06-11
2641	2	"SOZ"	2014-06-11	"Transfer"	2014-06-11	2018-05-23
2641	3	"EVA"	2018-05-23	"Transfer"	2018-05-23	2025-03-26
2641	3	"EVA"	2018-05-23	"Breed"	2020-10-27	2025-03-26
2641	3	"EVA"	2018-05-23	"End"	2025-03-26	2025-03-26
2642	1	"GAR"	2011-10-27	"Birth"	2011-10-27	2013-11-23
2642	2	"COL"	2013-11-23	"Transfer"	2013-11-23	2025-03-26
2642	2	"COL"	2013-11-23	"Breed"	2015-06-09	2025-03-26
2642	2	"COL"	2013-11-23	"Breed"	2016-03-25	2025-03-26
2642	2	"COL"	2013-11-23	"Breed"	2017-02-05	2025-03-26
2642	2	"COL"	2013-11-23	"Breed"	2021-02-25	2025-03-26
2642	2	"COL"	2013-11-23	"End"	2025-03-26	2025-03-26
2643	1	"NYB"	2011-12-09	"Birth"	2011-12-09	2011-12-11
2643	1	"NYB"	2011-12-09	"End"	2011-12-11	2011-12-11
2644	1	"NYB"	2011-12-09	"Birth"	2011-12-09	2011-12-12
2644	1	"NYB"	2011-12-09	"End"	2011-12-12	2011-12-12
2645	1	"ABQ"	2011-12-07	"Birth"	2011-12-07	2015-01-20
2645	1	"ABQ"	2011-12-07	"End"	2015-01-20	2015-01-20
2646	1	"ELP"	2013-04-26	"Birth"	2013-04-26	2015-07-07
2646	2	"CHI"	2015-07-07	"Transfer"	2015-07-07	2025-03-26
2646	2	"CHI"	2015-07-07	"Breed"	2016-04-25	2025-03-26
2646	2	"CHI"	2015-07-07	"Breed"	2017-03-01	2025-03-26
2646	2	"CHI"	2015-07-07	"Breed"	2017-11-28	2025-03-26
2646	2	"CHI"	2015-07-07	"End"	2025-03-26	2025-03-26
2647	1	"ELP"	2013-04-26	"Birth"	2013-04-26	2015-05-27
2647	2	"GAR"	2015-05-27	"Transfer"	2015-05-27	2017-03-16
2647	2	"GAR"	2015-05-27	"End"	2017-03-16	2017-03-16
2648	1	"DUK"	2012-06-20	"Birth"	2012-06-20	2012-07-03
2648	1	"DUK"	2012-06-20	"End"	2012-07-03	2012-07-03
2649	1	"DUK"	2012-06-20	"Birth"	2012-06-20	2015-09-10
2649	2	"MOO"	2015-09-10	"Transfer"	2015-09-10	2025-03-26
2649	2	"MOO"	2015-09-10	"Breed"	2016-12-16	2025-03-26
2649	2	"MOO"	2015-09-10	"Breed"	2020-01-16	2025-03-26
2649	2	"MOO"	2015-09-10	"Breed"	2020-12-04	2025-03-26
2649	2	"MOO"	2015-09-10	"Breed"	2022-12-24	2025-03-26
2649	2	"MOO"	2015-09-10	"End"	2025-03-26	2025-03-26
2650	1	"PHI"	2013-01-26	"Birth"	2013-01-26	2013-01-26
2650	1	"PHI"	2013-01-26	"End"	2013-01-26	2013-01-26
2651	1	"PHI"	2013-01-26	"Birth"	2013-01-26	2013-01-26
2651	1	"PHI"	2013-01-26	"End"	2013-01-26	2013-01-26
2652	1	"AKR"	2013-08-21	"Birth"	2013-08-21	2017-06-08
2652	2	"OMA"	2017-06-08	"Transfer"	2017-06-08	2025-03-26
2652	2	"OMA"	2017-06-08	"End"	2025-03-26	2025-03-26
2653	1	"ELP"	2014-08-22	"Birth"	2014-08-22	2015-09-21
2653	2	"ABQ"	2015-09-21	"Transfer"	2015-09-21	2018-12-18
2653	3	"SOZ"	2018-12-18	"Transfer"	2018-12-18	2019-11-05
2653	3	"SOZ"	2018-12-18	"Breed"	2019-01-31	2019-11-05
2653	4	"PUE"	2019-11-05	"Transfer"	2019-11-05	2025-03-26
2653	4	"PUE"	2019-11-05	"End"	2025-03-26	2025-03-26
2654	1	"ELP"	2014-08-22	"Birth"	2014-08-22	2015-09-23
2654	2	"LIT"	2015-09-23	"Transfer"	2015-09-23	2025-03-26
2654	2	"LIT"	2015-09-23	"Breed"	2017-08-08	2025-03-26
2654	2	"LIT"	2015-09-23	"Breed"	2021-06-18	2025-03-26
2654	2	"LIT"	2015-09-23	"Breed"	2023-11-18	2025-03-26
2654	2	"LIT"	2015-09-23	"End"	2025-03-26	2025-03-26
2655	1	"CLE"	2015-01-22	"Birth"	2015-01-22	2015-01-22
2655	1	"CLE"	2015-01-22	"End"	2015-01-22	2015-01-22
2656	1	"CLE"	2015-01-22	"Birth"	2015-01-22	2015-01-22
2656	1	"CLE"	2015-01-22	"End"	2015-01-22	2015-01-22
2657	1	"CBR"	2015-04-24	"Birth"	2015-04-24	2015-04-28
2657	1	"CBR"	2015-04-24	"End"	2015-04-28	2015-04-28
2658	1	"CBR"	2015-04-28	"Birth"	2015-04-28	2015-04-28
2658	1	"CBR"	2015-04-28	"End"	2015-04-28	2015-04-28
2659	1	"CLE"	2015-05-18	"Birth"	2015-05-18	2016-06-03
2659	2	"COL"	2016-06-03	"Transfer"	2016-06-03	2023-11-16
2659	2	"COL"	2016-06-03	"Breed"	2018-05-27	2023-11-16
2659	2	"COL"	2016-06-03	"Breed"	2019-05-28	2023-11-16
2659	3	"MOO"	2023-11-16	"Transfer"	2023-11-16	2025-03-26
2659	3	"MOO"	2023-11-16	"End"	2025-03-26	2025-03-26
2660	1	"CLE"	2015-05-18	"Birth"	2015-05-18	2015-05-19
2660	1	"CLE"	2015-05-18	"End"	2015-05-19	2015-05-19
2661	1	"COL"	2015-06-09	"Birth"	2015-06-09	2016-06-29
2661	2	"BUS"	2016-06-29	"Transfer"	2016-06-29	2017-01-03
2661	3	"BLO"	2017-01-03	"Transfer"	2017-01-03	2025-03-26
2661	3	"BLO"	2017-01-03	"End"	2025-03-26	2025-03-26
2662	1	"COL"	2015-06-09	"Birth"	2015-06-09	2015-06-09
2662	1	"COL"	2015-06-09	"End"	2015-06-09	2015-06-09
2663	1	"NYB"	2015-03-01	"Birth"	2015-03-01	2015-03-06
2663	1	"NYB"	2015-03-01	"End"	2015-03-06	2015-03-06
2664	1	"NYB"	2015-03-04	"Birth"	2015-03-04	2015-03-04
2664	1	"NYB"	2015-03-04	"End"	2015-03-04	2015-03-04
2665	1	"NYB"	2015-04-10	"Birth"	2015-04-10	2015-04-11
2665	1	"NYB"	2015-04-10	"End"	2015-04-11	2015-04-11
2666	1	"COL"	2016-03-25	"Birth"	2016-03-25	2017-08-30
2666	2	"GAR"	2017-08-30	"Transfer"	2017-08-30	2025-03-26
2666	2	"GAR"	2017-08-30	"End"	2025-03-26	2025-03-26
2667	1	"COL"	2016-03-25	"Birth"	2016-03-25	2017-08-28
2667	2	"AKR"	2017-08-28	"Transfer"	2017-08-28	2022-02-25
2667	2	"AKR"	2017-08-28	"Breed"	2019-05-16	2022-02-25
2667	3	"CLE"	2022-02-25	"Transfer"	2022-02-25	2025-03-26
2667	3	"CLE"	2022-02-25	"Breed"	2023-07-25	2025-03-26
2667	3	"CLE"	2022-02-25	"End"	2025-03-26	2025-03-26
2668	1	"CHI"	2016-04-25	"Birth"	2016-04-25	2016-04-27
2668	1	"CHI"	2016-04-25	"End"	2016-04-27	2016-04-27
2669	1	"CHI"	2016-04-25	"Birth"	2016-04-25	2016-04-28
2669	1	"CHI"	2016-04-25	"End"	2016-04-28	2016-04-28
2670	1	"ELP"	2016-09-28	"Birth"	2016-09-28	2016-09-29
2670	1	"ELP"	2016-09-28	"End"	2016-09-29	2016-09-29
2671	1	"ELP"	2016-09-28	"Birth"	2016-09-28	2017-10-25
2671	2	"GAR"	2017-10-25	"Transfer"	2017-10-25	2025-03-26
2671	2	"GAR"	2017-10-25	"End"	2025-03-26	2025-03-26
2672	1	"ELP"	2016-09-28	"Birth"	2016-09-28	2016-10-10
2672	1	"ELP"	2016-09-28	"End"	2016-10-10	2016-10-10
2673	1	"MOO"	2016-12-16	"Birth"	2016-12-16	2018-01-30
2673	2	"PUE"	2018-01-30	"Transfer"	2018-01-30	2019-11-04
2673	3	"MEM"	2019-11-04	"Transfer"	2019-11-04	2025-03-26
2673	3	"MEM"	2019-11-04	"Breed"	2023-12-13	2025-03-26
2673	3	"MEM"	2019-11-04	"End"	2025-03-26	2025-03-26
2674	1	"MOO"	2016-12-16	"Birth"	2016-12-16	2018-04-26
2674	2	"PRO"	2018-04-26	"Transfer"	2018-04-26	2018-04-26
2674	2	"PRO"	2018-04-26	"End"	2018-04-26	2018-04-26
2675	1	"CBR"	2016-11-03	"Birth"	2016-11-03	2016-11-09
2675	1	"CBR"	2016-11-03	"End"	2016-11-09	2016-11-09
2676	1	"CBR"	2016-11-03	"Birth"	2016-11-03	2017-10-26
2676	2	"PHI"	2017-10-26	"Transfer"	2017-10-26	2025-03-26
2676	2	"PHI"	2017-10-26	"End"	2025-03-26	2025-03-26
2677	1	"DUK"	2017-01-18	"Birth"	2017-01-18	2017-09-14
2677	2	"OMA"	2017-09-14	"Transfer"	2017-09-14	2025-03-26
2677	2	"OMA"	2017-09-14	"End"	2025-03-26	2025-03-26
2678	1	"DUK"	2017-01-18	"Birth"	2017-01-18	2017-01-19
2678	1	"DUK"	2017-01-18	"End"	2017-01-19	2017-01-19
2679	1	"COL"	2017-02-05	"Birth"	2017-02-05	2019-07-11
2679	2	"DUL"	2019-07-11	"Transfer"	2019-07-11	2025-03-26
2679	2	"DUL"	2019-07-11	"Breed"	2022-02-28	2025-03-26
2679	2	"DUL"	2019-07-11	"End"	2025-03-26	2025-03-26
2680	1	"COL"	2017-02-05	"Birth"	2017-02-05	2017-02-05
2680	1	"COL"	2017-02-05	"End"	2017-02-05	2017-02-05
2681	1	"CHI"	2017-03-01	"Birth"	2017-03-01	2017-03-28
2681	1	"CHI"	2017-03-01	"End"	2017-03-28	2017-03-28
2682	1	"LIT"	2017-08-08	"Birth"	2017-08-08	2019-02-14
2682	2	"BLO"	2019-02-14	"Transfer"	2019-02-14	2025-03-26
2682	2	"BLO"	2019-02-14	"End"	2025-03-26	2025-03-26
2683	1	"LIT"	2017-08-08	"Birth"	2017-08-08	2019-05-14
2683	2	"MEM"	2019-05-14	"Transfer"	2019-05-14	2019-05-14
2683	2	"MEM"	2019-05-14	"End"	2019-05-14	2019-05-14
2683	2	"MEM"	2019-05-14	"Breed"	2023-12-13	2019-05-14
2684	1	"CHI"	2017-11-28	"Birth"	2017-11-28	2017-11-30
2684	1	"CHI"	2017-11-28	"End"	2017-11-30	2017-11-30
2685	1	"CHI"	2017-11-28	"Birth"	2017-11-28	2019-07-11
2685	2	"DUL"	2019-07-11	"Transfer"	2019-07-11	2025-03-26
2685	2	"DUL"	2019-07-11	"Breed"	2022-02-28	2025-03-26
2685	2	"DUL"	2019-07-11	"End"	2025-03-26	2025-03-26
2686	1	"COL"	2018-05-27	"Birth"	2018-05-27	2018-06-04
2686	1	"COL"	2018-05-27	"End"	2018-06-04	2018-06-04
2687	1	"COL"	2018-05-27	"Birth"	2018-05-27	2018-05-27
2687	1	"COL"	2018-05-27	"End"	2018-05-27	2018-05-27
2688	1	"SOZ"	2019-01-31	"Birth"	2019-01-31	2019-01-31
2688	1	"SOZ"	2019-01-31	"End"	2019-01-31	2019-01-31
2689	1	"COL"	2019-05-28	"Birth"	2019-05-28	2020-06-25
2689	2	"CLE"	2020-06-25	"Transfer"	2020-06-25	2022-06-23
2689	3	"AKR"	2022-06-23	"Transfer"	2022-06-23	2024-04-30
2689	4	"COL"	2024-04-30	"Transfer"	2024-04-30	2025-03-26
2689	4	"COL"	2024-04-30	"End"	2025-03-26	2025-03-26
2690	1	"COL"	2019-05-28	"Birth"	2019-05-28	2020-06-25
2690	2	"CLE"	2020-06-25	"Transfer"	2020-06-25	2022-06-23
2690	3	"AKR"	2022-06-23	"Transfer"	2022-06-23	2025-03-26
2690	3	"AKR"	2022-06-23	"End"	2025-03-26	2025-03-26
2691	1	"AKR"	2019-05-16	"Birth"	2019-05-16	2019-05-16
2691	1	"AKR"	2019-05-16	"End"	2019-05-16	2019-05-16
2692	1	"MEM"	2010-09-25	"Birth"	2010-09-25	2010-09-25
2692	1	"MEM"	2010-09-25	"End"	2010-09-25	2010-09-25
2693	1	"NYB"	2010-12-06	"Birth"	2010-12-06	2010-12-06
2693	1	"NYB"	2010-12-06	"End"	2010-12-06	2010-12-06
2694	1	"MEM"	2010-09-27	"Birth"	2010-09-27	2010-09-27
2694	1	"MEM"	2010-09-27	"End"	2010-09-27	2010-09-27
2695	1	"AKR"	2008-11-20	"Birth"	2008-11-20	2008-11-21
2695	1	"AKR"	2008-11-20	"End"	2008-11-21	2008-11-21
2696	1	"AKR"	2008-04-03	"Birth"	2008-04-03	2008-04-03
2696	1	"AKR"	2008-04-03	"End"	2008-04-03	2008-04-03
2697	1	"AKR"	2008-04-03	"Birth"	2008-04-03	2008-04-03
2697	1	"AKR"	2008-04-03	"End"	2008-04-03	2008-04-03
2698	1	"AKR"	2007-06-15	"Birth"	2007-06-15	2007-06-16
2698	1	"AKR"	2007-06-15	"End"	2007-06-16	2007-06-16
2699	1	"AKR"	2007-06-15	"Birth"	2007-06-15	2007-06-16
2699	1	"AKR"	2007-06-15	"End"	2007-06-16	2007-06-16
2700	1	"PUE"	2007-04-21	"Birth"	2007-04-21	2007-04-23
2700	1	"PUE"	2007-04-21	"End"	2007-04-23	2007-04-23
2701	1	"PUE"	2007-04-21	"Birth"	2007-04-21	2007-04-23
2701	1	"PUE"	2007-04-21	"End"	2007-04-23	2007-04-23
2702	1	"PUE"	2007-04-21	"Birth"	2007-04-21	2007-04-21
2702	1	"PUE"	2007-04-21	"End"	2007-04-21	2007-04-21
2703	1	"CLE"	2005-12-24	"Birth"	2005-12-24	2005-12-24
2703	1	"CLE"	2005-12-24	"End"	2005-12-24	2005-12-24
2704	1	"CLE"	2005-12-24	"Birth"	2005-12-24	2005-12-24
2704	1	"CLE"	2005-12-24	"End"	2005-12-24	2005-12-24
2705	1	"MOO"	2020-01-16	"Birth"	2020-01-16	2020-02-02
2705	1	"MOO"	2020-01-16	"End"	2020-02-02	2020-02-02
2706	1	"NYB"	2020-03-11	"Birth"	2020-03-11	2020-03-11
2706	1	"NYB"	2020-03-11	"End"	2020-03-11	2020-03-11
2707	1	"CBR"	2020-08-26	"Birth"	2020-08-26	2022-10-04
2707	2	"CHI"	2022-10-04	"Transfer"	2022-10-04	2025-03-26
2707	2	"CHI"	2022-10-04	"End"	2025-03-26	2025-03-26
2708	1	"CBR"	2020-08-26	"Birth"	2020-08-26	2022-08-25
2708	2	"NZP"	2022-08-25	"Transfer"	2022-08-25	2025-03-26
2708	2	"NZP"	2022-08-25	"Breed"	2024-03-21	2025-03-26
2708	2	"NZP"	2022-08-25	"End"	2025-03-26	2025-03-26
2709	1	"EVA"	2020-10-27	"Birth"	2020-10-27	2020-10-29
2709	1	"EVA"	2020-10-27	"End"	2020-10-29	2020-10-29
2710	1	"MOO"	2020-12-04	"Birth"	2020-12-04	2021-02-06
2710	1	"MOO"	2020-12-04	"End"	2021-02-06	2021-02-06
2711	1	"COL"	2021-02-25	"Birth"	2021-02-25	2024-04-30
2711	2	"CLE"	2024-04-30	"Transfer"	2024-04-30	2024-04-30
2711	2	"CLE"	2024-04-30	"End"	2024-04-30	2024-04-30
2712	1	"NYB"	2021-03-11	"Birth"	2021-03-11	2021-03-23
2712	1	"NYB"	2021-03-11	"End"	2021-03-23	2021-03-23
2713	1	"NYB"	2021-03-11	"Birth"	2021-03-11	2024-03-28
2713	2	"WGE"	2024-03-28	"Transfer"	2024-03-28	2025-03-26
2713	2	"WGE"	2024-03-28	"End"	2025-03-26	2025-03-26
2714	1	"LIT"	2021-06-18	"Birth"	2021-06-18	2022-08-02
2714	2	"CLE"	2022-08-02	"Transfer"	2022-08-02	2025-03-26
2714	2	"CLE"	2022-08-02	"Breed"	2023-07-25	2025-03-26
2714	2	"CLE"	2022-08-02	"End"	2025-03-26	2025-03-26
2715	1	"LIT"	2021-06-18	"Birth"	2021-06-18	2022-08-23
2715	2	"NZP"	2022-08-23	"Transfer"	2022-08-23	2025-03-26
2715	2	"NZP"	2022-08-23	"Breed"	2024-03-21	2025-03-26
2715	2	"NZP"	2022-08-23	"End"	2025-03-26	2025-03-26
2717	1	"GRE"	2020-06-12	"Birth"	2020-06-12	2021-06-12
2717	2	"VAS"	2021-06-12	"Transfer"	2021-06-12	2022-01-13
2717	3	"WGE"	2022-01-13	"Transfer"	2022-01-13	2025-03-26
2717	3	"WGE"	2022-01-13	"End"	2025-03-26	2025-03-26
2718	1	"DUL"	2022-02-28	"Birth"	2022-02-28	2024-03-15
2718	2	"MEM"	2024-03-15	"Transfer"	2024-03-15	2025-03-26
2718	2	"MEM"	2024-03-15	"End"	2025-03-26	2025-03-26
2719	1	"DUL"	2022-02-28	"Birth"	2022-02-28	2025-03-26
2719	1	"DUL"	2022-02-28	"End"	2025-03-26	2025-03-26
2723	1	"MOO"	2022-12-24	"Birth"	2022-12-24	2025-03-26
2723	1	"MOO"	2022-12-24	"End"	2025-03-26	2025-03-26
2727	1	"CLE"	2023-07-25	"Birth"	2023-07-25	2025-03-26
2727	1	"CLE"	2023-07-25	"End"	2025-03-26	2025-03-26
2729	1	"LIT"	2023-11-18	"Birth"	2023-11-18	2025-03-26
2729	1	"LIT"	2023-11-18	"End"	2025-03-26	2025-03-26
2730	1	"LIT"	2023-11-18	"Birth"	2023-11-18	2025-03-26
2730	1	"LIT"	2023-11-18	"End"	2025-03-26	2025-03-26
2732	1	"MEM"	2023-12-13	"Birth"	2023-12-13	2025-03-26
2732	1	"MEM"	2023-12-13	"End"	2025-03-26	2025-03-26
2735	1	"NZP"	2024-03-21	"Birth"	2024-03-21	2025-03-26
2735	1	"NZP"	2024-03-21	"End"	2025-03-26	2025-03-26
2736	1	"NZP"	2024-03-21	"Birth"	2024-03-21	2025-03-26
2736	1	"NZP"	2024-03-21	"End"	2025-03-26	2025-03-26
2738	1	"CIN"	2025-01-01	"Birth"	2025-01-01	2025-03-26
2738	1	"CIN"	2025-01-01	"End"	2025-03-26	2025-03-26
11045	1	"POZ"	1985-02-14	"Birth"	1985-02-14	1987-02-14
11045	1	"POZ"	1985-02-14	"Breed"	1987-02-14	1987-02-14
11045	1	"POZ"	1985-02-14	"End"	1987-02-14	1987-02-14
12108	1	"IRC"	1987-04-10	"Birth"	1987-04-10	1989-04-10
12108	1	"IRC"	1987-04-10	"Breed"	1989-04-10	1989-04-10
12108	1	"IRC"	1987-04-10	"End"	1989-04-10	1989-04-10
12423	1	"PUB"	1999-01-01	"Birth"	1999-01-01	2001-01-01
12423	1	"PUB"	1999-01-01	"Breed"	2001-01-01	2001-01-01
12423	1	"PUB"	1999-01-01	"End"	2001-01-01	2001-01-01
12423	1	"PUB"	1999-01-01	"Breed"	2002-01-01	2001-01-01
12717	1	"GRE"	2018-06-12	"Birth"	2018-06-12	2020-06-12
12717	1	"GRE"	2018-06-12	"Breed"	2020-06-12	2020-06-12
12717	1	"GRE"	2018-06-12	"End"	2020-06-12	2020-06-12
22717	1	"GRE"	2018-06-12	"Birth"	2018-06-12	2020-06-12
22717	1	"GRE"	2018-06-12	"Breed"	2020-06-12	2020-06-12
22717	1	"GRE"	2018-06-12	"End"	2020-06-12	2020-06-12
